pivot,inflection,P-I similarity,category
popełnić,popełnił,0.7212049212644676,V;PST;3;SG;MASC
popełnić,popełniłyście,0.45745170526351775,V;PST;2;PL
popełnić,popełniłyśmy,0.54162174086615,V;PST;1;PL
popełnić,popełniły,0.6354874835505141,V;PST;3;PL
popełnić,popełnimy,0.6557167782667436,V;FUT;1;PL
popełnić,popełnisz,0.6384079114642146,V;FUT;2;SG
popełnić,popełni,0.7020266450710071,V;FUT;3;SG
poprawiać,będą poprawiali,0.4703755635352034,V;FUT;3;PL;MASC;HUM
poprawiać,będą poprawiały,0.47522193590968653,V;FUT;3;PL
poprawiać,będę poprawiała,0.49646609720196766,V;FUT;1;SG;FEM
poprawiać,będę poprawiał,0.4912447839421986,V;FUT;1;SG;MASC
poprawiać,będziecie poprawiali,0.4185172275034059,V;FUT;2;PL;MASC;HUM
poprawiać,będziecie poprawiały,0.416886321981358,V;FUT;2;PL
poprawiać,będziemy poprawiali,0.41594996640892123,V;FUT;1;PL;MASC;HUM
poprawiać,będziemy poprawiały,0.41415629849499935,V;FUT;1;PL
poprawiać,będzie poprawiała,0.43498692512519377,V;FUT;3;SG;FEM
poprawiać,będzie poprawiało,0.4244659341096966,V;FUT;3;SG;NEUT
poprawiać,będzie poprawiał,0.4382335461100427,V;FUT;3;SG;MASC
poprawiać,będziesz poprawiała,0.45348647744973936,V;FUT;2;SG;FEM
poprawiać,będziesz poprawiał,0.4517356906128198,V;FUT;2;SG;MASC
poprawiać,poprawiacie,0.606686149688699,V;PRS;2;PL
poprawiać,poprawiają,0.6149502715255847,V;PRS;3;PL
poprawiać,poprawiałam,0.5959497233963248,V;PST;1;SG;FEM
poprawiać,poprawiałaś,0.524758468848319,V;PST;2;SG;FEM
poprawiać,poprawiała,0.6289747915839574,V;PST;3;SG;FEM
poprawiać,poprawiałem,0.5221407254594865,V;PST;1;SG;MASC
poprawiać,poprawiałeś,0.5242112656805775,V;PST;2;SG;MASC
poprawiać,poprawialiście,0.5195609718428592,V;PST;2;PL;MASC;HUM
poprawiać,poprawialiśmy,0.595756567249662,V;PST;1;PL;MASC;HUM
poprawiać,poprawiali,0.612791685986598,V;PST;3;PL;MASC;HUM
poprawiać,poprawiało,0.6027395639947191,V;PST;3;SG;NEUT
poprawiać,poprawiał,0.6533924757328323,V;PST;3;SG;MASC
poprawiać,poprawiałyście,0.4856019468761593,V;PST;2;PL
poprawiać,poprawiałyśmy,0.5130198596544246,V;PST;1;PL
poprawiać,poprawiały,0.6285383456679026,V;PST;3;PL
poprawiać,poprawiam,0.6248832075735516,V;PRS;1;SG
poprawiać,poprawiamy,0.6474231985952524,V;PRS;1;PL
poprawiać,poprawiasz,0.6212710151567643,V;PRS;2;SG
poprawiać,poprawia,0.6755238005728569,V;PRS;3;SG
poprawić,poprawią,0.684574074876239,V;FUT;3;PL
poprawić,poprawicie,0.5025806755541329,V;FUT;2;PL
poprawić,poprawię,0.587607199567272,V;FUT;1;SG
poprawić,poprawiłam,0.5674970547826537,V;PST;1;SG;FEM
poprawić,poprawiłaś,0.5347286468679192,V;PST;2;SG;FEM
poprawić,poprawiła,0.6249254007977573,V;PST;3;SG;FEM
poprawić,poprawiłem,0.582167613303439,V;PST;1;SG;MASC
poprawić,poprawiłeś,0.48331150099422493,V;PST;2;SG;MASC
poprawić,poprawiliście,0.572551271256401,V;PST;2;PL;MASC;HUM
poprawić,poprawiliśmy,0.608763207318446,V;PST;1;PL;MASC;HUM
poprawić,poprawili,0.5681730151834309,V;PST;3;PL;MASC;HUM
poprawić,poprawiło,0.6248213514463213,V;PST;3;SG;NEUT
poprawić,poprawił,0.6701226277174389,V;PST;3;SG;MASC
poprawić,poprawiłyście,0.46509921635655416,V;PST;2;PL
poprawić,poprawiłyśmy,0.46969217632680493,V;PST;1;PL
poprawić,poprawiły,0.6076920302325866,V;PST;3;PL
poprawić,poprawimy,0.6149576493661167,V;FUT;1;PL
poprawić,poprawisz,0.6099834147953751,V;FUT;2;SG
poprawić,poprawi,0.7145104765400695,V;FUT;3;SG
poprosić,poprosicie,0.6166897355997455,V;FUT;2;PL
poprosić,poprosiłam,0.6496774809795134,V;PST;1;SG;FEM
poprosić,poprosiłaś,0.5777252909306299,V;PST;2;SG;FEM
poprosić,poprosiła,0.6485979649121019,V;PST;3;SG;FEM
poprosić,poprosiłem,0.6274995273375307,V;PST;1;SG;MASC
poprosić,poprosiłeś,0.5555047233656627,V;PST;2;SG;MASC
poprosić,poprosiliście,0.5537486700287529,V;PST;2;PL;MASC;HUM
poprosić,poprosiliśmy,0.6008534087590874,V;PST;1;PL;MASC;HUM
poprosić,poprosili,0.6282717271433504,V;PST;3;PL;MASC;HUM
poprosić,poprosiło,0.5778078845264043,V;PST;3;SG;NEUT
poprosić,poprosił,0.6903075244635835,V;PST;3;SG;MASC
poprosić,poprosiłyście,0.4948738667628543,V;PST;2;PL
poprosić,poprosiłyśmy,0.525682693722143,V;PST;1;PL
poprosić,poprosiły,0.5857932032330928,V;PST;3;PL
poprosić,poprosimy,0.5960478833746102,V;FUT;1;PL
poprosić,poprosisz,0.6035415362430863,V;FUT;2;SG
poprosić,poprosi,0.6887347824655032,V;FUT;3;SG
poprosić,poproszą,0.6283919876166392,V;FUT;3;PL
poprosić,poproszę,0.6187490875175871,V;FUT;1;SG
poprowadzić,poprowadzą,0.6679068446059985,V;FUT;3;PL
poprowadzić,poprowadzę,0.6434516350537974,V;FUT;1;SG
poprowadzić,poprowadzicie,0.6551840267507231,V;FUT;2;PL
poprowadzić,poprowadziłam,0.6414476407500962,V;PST;1;SG;FEM
poprowadzić,poprowadziłaś,0.6000237412825268,V;PST;2;SG;FEM
poprowadzić,poprowadziła,0.6378010405187329,V;PST;3;SG;FEM
poprowadzić,poprowadziłem,0.6701728721846716,V;PST;1;SG;MASC
poprowadzić,poprowadziłeś,0.6140661709041252,V;PST;2;SG;MASC
poprowadzić,poprowadziliście,0.5963011658527693,V;PST;2;PL;MASC;HUM
poprowadzić,poprowadziliśmy,0.6451637300389732,V;PST;1;PL;MASC;HUM
poprowadzić,poprowadzili,0.628861642773527,V;PST;3;PL;MASC;HUM
poprowadzić,poprowadziło,0.6561367597165908,V;PST;3;SG;NEUT
poprowadzić,poprowadził,0.7169864117650718,V;PST;3;SG;MASC
poprowadzić,poprowadziłyście,0.5467927370825446,V;PST;2;PL
poprowadzić,poprowadziłyśmy,0.5968963271284414,V;PST;1;PL
poprowadzić,poprowadziły,0.6615746312201273,V;PST;3;PL
poprowadzić,poprowadzimy,0.6576609709975201,V;FUT;1;PL
poprowadzić,poprowadzisz,0.6792739910350472,V;FUT;2;SG
poprowadzić,poprowadzi,0.7400549625480068,V;FUT;3;SG
poprzedzać,będą poprzedzali,0.43312038676710696,V;FUT;3;PL;MASC;HUM
poprzedzać,będą poprzedzały,0.4317177334406037,V;FUT;3;PL
poprzedzać,będę poprzedzała,0.4559892480032939,V;FUT;1;SG;FEM
poprzedzać,będę poprzedzał,0.44449702638503796,V;FUT;1;SG;MASC
poprzedzać,będziecie poprzedzali,0.3986245830873737,V;FUT;2;PL;MASC;HUM
poprzedzać,będziecie poprzedzały,0.3918880656543824,V;FUT;2;PL
poprzedzać,będziemy poprzedzali,0.3899928106775574,V;FUT;1;PL;MASC;HUM
poprzedzać,będziemy poprzedzały,0.3841854558492219,V;FUT;1;PL
poprzedzać,będzie poprzedzała,0.424285096775588,V;FUT;3;SG;FEM
poprzedzać,będzie poprzedzało,0.42188191292469246,V;FUT;3;SG;NEUT
poprzedzać,będzie poprzedzał,0.42064532732931714,V;FUT;3;SG;MASC
poprzedzać,będziesz poprzedzała,0.431443129167946,V;FUT;2;SG;FEM
poprzedzać,będziesz poprzedzał,0.42400235978581224,V;FUT;2;SG;MASC
poprzedzać,poprzedzacie,0.4722000430035226,V;PRS;2;PL
poprzedzać,poprzedzają,0.5629952651931381,V;PRS;3;PL
poprzedzać,poprzedzałam,0.48933148036311547,V;PST;1;SG;FEM
poprzedzać,poprzedzałaś,0.49347220052110563,V;PST;2;SG;FEM
poprzedzać,poprzedzała,0.5765415928222394,V;PST;3;SG;FEM
poprzedzać,poprzedzałem,0.47508362795740633,V;PST;1;SG;MASC
poprzedzać,poprzedzałeś,0.4391774246009882,V;PST;2;SG;MASC
poprzedzać,poprzedzaliście,0.4682869603060611,V;PST;2;PL;MASC;HUM
poprzedzać,poprzedzaliśmy,0.4811582856877209,V;PST;1;PL;MASC;HUM
poprzedzać,poprzedzali,0.514032868428059,V;PST;3;PL;MASC;HUM
poprzedzać,poprzedzało,0.5779685884085981,V;PST;3;SG;NEUT
poprzedzać,poprzedzał,0.5802585004694797,V;PST;3;SG;MASC
poprzedzać,poprzedzałyście,0.4556300739746807,V;PST;2;PL
poprzedzać,poprzedzałyśmy,0.47048045835426433,V;PST;1;PL
poprzedzać,poprzedzały,0.5445761561526008,V;PST;3;PL
poprzedzać,poprzedzam,0.5188191838690949,V;PRS;1;SG
poprzedzać,poprzedzamy,0.5530346942835019,V;PRS;1;PL
poprzedzać,poprzedzasz,0.5362132940354618,V;PRS;2;SG
poprzedzać,poprzedza,0.6711763248419481,V;PRS;3;SG
poronić,poronią,0.5757780059914592,V;FUT;3;PL
poronić,poronicie,0.5630383290104761,V;FUT;2;PL
poronić,poronię,0.7210916627821178,V;FUT;1;SG
poronić,poroniłam,0.6632470070589194,V;PST;1;SG;FEM
poronić,poroniłaś,0.6554444915474612,V;PST;2;SG;FEM
poronić,poroniła,0.6577448785349336,V;PST;3;SG;FEM
poronić,poroniłem,0.5619872621607828,V;PST;1;SG;MASC
poronić,poroniłeś,0.550464297362343,V;PST;2;SG;MASC
poronić,poroniliście,0.5834267225510044,V;PST;2;PL;MASC;HUM
poronić,poroniliśmy,0.5773530794108723,V;PST;1;PL;MASC;HUM
poronić,poronili,0.6137603137641165,V;PST;3;PL;MASC;HUM
poronić,poroniło,0.5974934627159758,V;PST;3;SG;NEUT
poronić,poronił,0.5990711157540227,V;PST;3;SG;MASC
poronić,poroniłyście,0.5842778815734421,V;PST;2;PL
poronić,poroniłyśmy,0.5353719857979377,V;PST;1;PL
poronić,poroniły,0.672635519001766,V;PST;3;PL
poronić,poronimy,0.5886756716588589,V;FUT;1;PL
poronić,poronisz,0.6075927426767097,V;FUT;2;SG
poronić,poroni,0.7230185907319884,V;FUT;3;SG
porozmawiać,porozmawiacie,0.6738681466792582,V;FUT;2;PL
porozmawiać,porozmawiają,0.6472725980869068,V;FUT;3;PL
porozmawiać,porozmawiałam,0.6695450101260513,V;PST;1;SG;FEM
porozmawiać,porozmawiałaś,0.5775514254683219,V;PST;2;SG;FEM
porozmawiać,porozmawiała,0.6869272601447896,V;PST;3;SG;FEM
porozmawiać,porozmawiałem,0.6589681924687221,V;PST;1;SG;MASC
porozmawiać,porozmawiałeś,0.5631776108218168,V;PST;2;SG;MASC
porozmawiać,porozmawialiście,0.5741879660729683,V;PST;2;PL;MASC;HUM
porozmawiać,porozmawialiśmy,0.663309558394067,V;PST;1;PL;MASC;HUM
porozmawiać,porozmawiali,0.7120161661640593,V;PST;3;PL;MASC;HUM
porozmawiać,porozmawiało,0.601679958436462,V;PST;3;SG;NEUT
porozmawiać,porozmawiał,0.7203089186614188,V;PST;3;SG;MASC
porozmawiać,porozmawiałyście,0.5128286228581068,V;PST;2;PL
porozmawiać,porozmawiałyśmy,0.6381611736466714,V;PST;1;PL
porozmawiać,porozmawiały,0.6776676702365835,V;PST;3;PL
porozmawiać,porozmawiam,0.591522520019155,V;FUT;1;SG
porozmawiać,porozmawiamy,0.669998519739255,V;FUT;1;PL
porozmawiać,porozmawiasz,0.6928147184622755,V;FUT;2;SG
porozmawiać,porozmawia,0.6903442474901654,V;FUT;3;SG
poróżnić,poróżnią,0.6616151485757278,V;FUT;3;PL
poróżnić,poróżnicie,0.6024829610501605,V;FUT;2;PL
poróżnić,poróżnię,0.6117155703169737,V;FUT;1;SG
poróżnić,poróżniłam,0.5592186594749424,V;PST;1;SG;FEM
poróżnić,poróżniłaś,0.5456410296928905,V;PST;2;SG;FEM
poróżnić,poróżniła,0.645132941637711,V;PST;3;SG;FEM
poróżnić,poróżniłem,0.6285700599782171,V;PST;1;SG;MASC
poróżnić,poróżniłeś,0.5949324586334085,V;PST;2;SG;MASC
poróżnić,poróżniliście,0.5954792064518414,V;PST;2;PL;MASC;HUM
poróżnić,poróżniliśmy,0.6251637677887854,V;PST;1;PL;MASC;HUM
poróżnić,poróżnili,0.642508723282753,V;PST;3;PL;MASC;HUM
poróżnić,poróżniło,0.6658421534323563,V;PST;3;SG;NEUT
poróżnić,poróżnił,0.6517537404247085,V;PST;3;SG;MASC
poróżnić,poróżniłyście,0.540769631204431,V;PST;2;PL
poróżnić,poróżniłyśmy,0.596110509439543,V;PST;1;PL
poróżnić,poróżniły,0.7102440234761831,V;PST;3;PL
poróżnić,poróżnimy,0.6510220470250443,V;FUT;1;PL
poróżnić,poróżnisz,0.651026974720322,V;FUT;2;SG
poróżnić,poróżni,0.7196475048088264,V;FUT;3;SG
poruchać,poruchacie,0.5638251074729419,V;FUT;2;PL
poruchać,poruchają,0.6433684924452514,V;FUT;3;PL
poruchać,poruchałam,0.6001718909944742,V;PST;1;SG;FEM
poruchać,poruchałaś,0.5735898294177707,V;PST;2;SG;FEM
poruchać,poruchała,0.6269281678610104,V;PST;3;SG;FEM
poruchać,poruchałem,0.6357041748252203,V;PST;1;SG;MASC
poruchać,poruchałeś,0.6012042792998272,V;PST;2;SG;MASC
poruchać,poruchaliście,0.5795085012846228,V;PST;2;PL;MASC;HUM
poruchać,poruchaliśmy,0.5692323488430294,V;PST;1;PL;MASC;HUM
poruchać,poruchali,0.6288259847645891,V;PST;3;PL;MASC;HUM
poruchać,poruchało,0.6000647469558441,V;PST;3;SG;NEUT
poruchać,poruchał,0.7483829012936521,V;PST;3;SG;MASC
poruchać,poruchałyście,0.4944245304014052,V;PST;2;PL
poruchać,poruchałyśmy,0.5647051264813904,V;PST;1;PL
poruchać,poruchały,0.6180824922252447,V;PST;3;PL
poruchać,porucham,0.6382166240334125,V;FUT;1;SG
poruchać,poruchamy,0.6141352773618021,V;FUT;1;PL
poruchać,poruchasz,0.609558434331635,V;FUT;2;SG
poruchać,porucha,0.7573398036871206,V;FUT;3;SG
posiadać,będą posiadali,0.4387044447885181,V;FUT;3;PL;MASC;HUM
posiadać,będą posiadały,0.4629059503730891,V;FUT;3;PL
posiadać,będę posiadała,0.49671056989327844,V;FUT;1;SG;FEM
posiadać,będę posiadał,0.4932462482269353,V;FUT;1;SG;MASC
posiadać,będziecie posiadali,0.39998605029663503,V;FUT;2;PL;MASC;HUM
posiadać,będziecie posiadały,0.41655830946645167,V;FUT;2;PL
posiadać,będziemy posiadali,0.40835211586856235,V;FUT;1;PL;MASC;HUM
posiadać,będziemy posiadały,0.4236518497930779,V;FUT;1;PL
posiadać,będzie posiadała,0.4516760434142977,V;FUT;3;SG;FEM
posiadać,będzie posiadało,0.4398976486053161,V;FUT;3;SG;NEUT
posiadać,będzie posiadał,0.4575100547690646,V;FUT;3;SG;MASC
posiadać,będziesz posiadała,0.4705392631024792,V;FUT;2;SG;FEM
posiadać,będziesz posiadał,0.47240900110512074,V;FUT;2;SG;MASC
posiadać,posiadacie,0.4842951756385414,V;PRS;2;PL
posiadać,posiadają,0.66244827883003,V;PRS;3;PL
posiadać,posiadałam,0.47632578436979556,V;PST;1;SG;FEM
posiadać,posiadałaś,0.4863131715037413,V;PST;2;SG;FEM
posiadać,posiadała,0.6356365080929132,V;PST;3;SG;FEM
posiadać,posiadałem,0.4555240918752127,V;PST;1;SG;MASC
posiadać,posiadałeś,0.5027685557723056,V;PST;2;SG;MASC
posiadać,posiadaliście,0.48937208995295334,V;PST;2;PL;MASC;HUM
posiadać,posiadaliśmy,0.48392926753498333,V;PST;1;PL;MASC;HUM
posiadać,posiadali,0.6163144213293333,V;PST;3;PL;MASC;HUM
posiadać,posiadało,0.5944650339569307,V;PST;3;SG;NEUT
posiadać,posiadał,0.6778387220041165,V;PST;3;SG;MASC
posiadać,posiadałyście,0.42931008484193844,V;PST;2;PL
posiadać,posiadałyśmy,0.4683245399748186,V;PST;1;PL
posiadać,posiadały,0.6397520087432604,V;PST;3;PL
posiadać,posiadam,0.4947395264041001,V;PRS;1;SG
posiadać,posiadamy,0.5447959900088083,V;PRS;1;PL
posiadać,posiadasz,0.5436317747924966,V;PRS;2;SG
posiadać,posiada,0.6946114302972405,V;PRS;3;SG
posłuchać,posłuchacie,0.6414423854128333,V;FUT;2;PL
posłuchać,posłuchają,0.6661819126264094,V;FUT;3;PL
posłuchać,posłuchałam,0.6229096543663692,V;PST;1;SG;FEM
posłuchać,posłuchałaś,0.5396519690279056,V;PST;2;SG;FEM
posłuchać,posłuchała,0.5771595781626676,V;PST;3;SG;FEM
posłuchać,posłuchałem,0.6405620798428374,V;PST;1;SG;MASC
posłuchać,posłuchałeś,0.5526228966163614,V;PST;2;SG;MASC
posłuchać,posłuchaliście,0.5598728463102663,V;PST;2;PL;MASC;HUM
posłuchać,posłuchaliśmy,0.6323061638526276,V;PST;1;PL;MASC;HUM
posłuchać,posłuchali,0.6168106018646792,V;PST;3;PL;MASC;HUM
posłuchać,posłuchało,0.573081480526162,V;PST;3;SG;NEUT
posłuchać,posłuchał,0.5653808031866121,V;PST;3;SG;MASC
posłuchać,posłuchałyście,0.5091598449593929,V;PST;2;PL
posłuchać,posłuchałyśmy,0.5739796476634845,V;PST;1;PL
posłuchać,posłuchały,0.5507769785855768,V;PST;3;PL
posłuchać,posłucham,0.6511987855920907,V;FUT;1;SG
posłuchać,posłuchamy,0.674422149879898,V;FUT;1;PL
posłuchać,posłuchasz,0.6692909037151579,V;FUT;2;SG
posłuchać,posłucha,0.6700376421219455,V;FUT;3;SG
postradać,postradacie,0.5683752575669637,V;FUT;2;PL
postradać,postradają,0.616604771156017,V;FUT;3;PL
postradać,postradałam,0.655569390187187,V;PST;1;SG;FEM
postradać,postradałaś,0.5635140459876583,V;PST;2;SG;FEM
postradać,postradała,0.6696474653557289,V;PST;3;SG;FEM
postradać,postradałem,0.6278112188406407,V;PST;1;SG;MASC
postradać,postradałeś,0.5946324505527003,V;PST;2;SG;MASC
postradać,postradaliście,0.5732749581978487,V;PST;2;PL;MASC;HUM
postradać,postradaliśmy,0.5703378865093954,V;PST;1;PL;MASC;HUM
postradać,postradali,0.6621250916222903,V;PST;3;PL;MASC;HUM
postradać,postradało,0.6253466897088844,V;PST;3;SG;NEUT
postradać,postradał,0.644654432615937,V;PST;3;SG;MASC
postradać,postradałyście,0.5167157286810722,V;PST;2;PL
postradać,postradałyśmy,0.5563664685836512,V;PST;1;PL
postradać,postradały,0.6357267026509493,V;PST;3;PL
postradać,postradam,0.5737412510173661,V;FUT;1;SG
postradać,postradamy,0.5403444370166192,V;FUT;1;PL
postradać,postradasz,0.6111685821328101,V;FUT;2;SG
postradać,postrada,0.72426606885019,V;FUT;3;SG
potakiwać,będą potakiwali,0.5595094295822838,V;FUT;3;PL;MASC;HUM
potakiwać,będą potakiwały,0.4923337255045852,V;FUT;3;PL
potakiwać,będę potakiwała,0.5777011187104015,V;FUT;1;SG;FEM
potakiwać,będę potakiwał,0.576219648768091,V;FUT;1;SG;MASC
potakiwać,będziecie potakiwali,0.4924748729994881,V;FUT;2;PL;MASC;HUM
potakiwać,będziecie potakiwały,0.4351240741093235,V;FUT;2;PL
potakiwać,będziemy potakiwali,0.4694967738312603,V;FUT;1;PL;MASC;HUM
potakiwać,będziemy potakiwały,0.4104113990649073,V;FUT;1;PL
potakiwać,będzie potakiwała,0.503886992208131,V;FUT;3;SG;FEM
potakiwać,będzie potakiwało,0.414189113230651,V;FUT;3;SG;NEUT
potakiwać,będzie potakiwał,0.5103748205420519,V;FUT;3;SG;MASC
potakiwać,będziesz potakiwała,0.4950388365479875,V;FUT;2;SG;FEM
potakiwać,będziesz potakiwał,0.49279168503304194,V;FUT;2;SG;MASC
potakiwać,potakiwałam,0.6799683834715173,V;PST;1;SG;FEM
potakiwać,potakiwałaś,0.6434695732465789,V;PST;2;SG;FEM
potakiwać,potakiwała,0.6926385937891993,V;PST;3;SG;FEM
potakiwać,potakiwałem,0.6849462667697525,V;PST;1;SG;MASC
potakiwać,potakiwałeś,0.6287105001654998,V;PST;2;SG;MASC
potakiwać,potakiwaliście,0.676910913459627,V;PST;2;PL;MASC;HUM
potakiwać,potakiwaliśmy,0.6883256523047658,V;PST;1;PL;MASC;HUM
potakiwać,potakiwali,0.7139685993753427,V;PST;3;PL;MASC;HUM
potakiwać,potakiwało,0.5089034129620752,V;PST;3;SG;NEUT
potakiwać,potakiwał,0.7501997633057139,V;PST;3;SG;MASC
potakiwać,potakiwałyście,0.5322302964883041,V;PST;2;PL
potakiwać,potakiwałyśmy,0.5625037030306567,V;PST;1;PL
potakiwać,potakiwały,0.5982662780550677,V;PST;3;PL
potakiwać,potakują,0.5853229221527781,V;PRS;3;PL
potakiwać,potakujecie,0.48317333251485284,V;PRS;2;PL
potakiwać,potakujemy,0.4981547652091163,V;PRS;1;PL
potakiwać,potakujesz,0.48213566157935783,V;PRS;2;SG
potakiwać,potakuję,0.5359381900661437,V;PRS;1;SG
potakiwać,potakuje,0.5940845259553881,V;PRS;3;SG
potrzebować,będą potrzebowali,0.44429516982785755,V;FUT;3;PL;MASC;HUM
potrzebować,będą potrzebowały,0.4293255219190145,V;FUT;3;PL
potrzebować,będę potrzebowała,0.426906956138148,V;FUT;1;SG;FEM
potrzebować,będę potrzebował,0.43334845446945036,V;FUT;1;SG;MASC
potrzebować,będziecie potrzebowali,0.3656631227321585,V;FUT;2;PL;MASC;HUM
potrzebować,będziecie potrzebowały,0.3480841396507539,V;FUT;2;PL
potrzebować,będziemy potrzebowali,0.37133050964481007,V;FUT;1;PL;MASC;HUM
potrzebować,będziemy potrzebowały,0.3543611371262372,V;FUT;1;PL
potrzebować,będzie potrzebowała,0.38809644691042233,V;FUT;3;SG;FEM
potrzebować,będzie potrzebowało,0.3861421270392511,V;FUT;3;SG;NEUT
potrzebować,będzie potrzebował,0.40230181139029897,V;FUT;3;SG;MASC
potrzebować,będziesz potrzebowała,0.3768368564439084,V;FUT;2;SG;FEM
potrzebować,będziesz potrzebował,0.3861146019014482,V;FUT;2;SG;MASC
potrzebować,potrzebowałam,0.570526187038333,V;PST;1;SG;FEM
potrzebować,potrzebowałaś,0.5150332390826093,V;PST;2;SG;FEM
potrzebować,potrzebowała,0.6739375415243828,V;PST;3;SG;FEM
potrzebować,potrzebowałem,0.5220250992503688,V;PST;1;SG;MASC
potrzebować,potrzebowałeś,0.5269737681886165,V;PST;2;SG;MASC
potrzebować,potrzebowaliście,0.5184043543022748,V;PST;2;PL;MASC;HUM
potrzebować,potrzebowaliśmy,0.589870258553977,V;PST;1;PL;MASC;HUM
potrzebować,potrzebowali,0.6941534906395234,V;PST;3;PL;MASC;HUM
potrzebować,potrzebowało,0.5808698771633996,V;PST;3;SG;NEUT
potrzebować,potrzebował,0.7076989921866521,V;PST;3;SG;MASC
potrzebować,potrzebowałyście,0.4444182897987591,V;PST;2;PL
potrzebować,potrzebowałyśmy,0.4869980909669739,V;PST;1;PL
potrzebować,potrzebowały,0.6270052458031249,V;PST;3;PL
potrzebować,potrzebują,0.6643487177760842,V;PRS;3;PL
potrzebować,potrzebujecie,0.5579904542220266,V;PRS;2;PL
potrzebować,potrzebujemy,0.6523630019075911,V;PRS;1;PL
potrzebować,potrzebujesz,0.647552405723132,V;PRS;2;SG
potrzebować,potrzebuję,0.592656055024487,V;PRS;1;SG
potrzebować,potrzebuje,0.6641497896923036,V;PRS;3;SG
potwierdzać,będą potwierdzali,0.47082098474861944,V;FUT;3;PL;MASC;HUM
potwierdzać,będą potwierdzały,0.5078214901655377,V;FUT;3;PL
potwierdzać,będę potwierdzała,0.47931732788786197,V;FUT;1;SG;FEM
potwierdzać,będę potwierdzał,0.4761295756858852,V;FUT;1;SG;MASC
potwierdzać,będziecie potwierdzali,0.41507338766360136,V;FUT;2;PL;MASC;HUM
potwierdzać,będziecie potwierdzały,0.4408598884739682,V;FUT;2;PL
potwierdzać,będziemy potwierdzali,0.3965873504087285,V;FUT;1;PL;MASC;HUM
potwierdzać,będziemy potwierdzały,0.4276278064934902,V;FUT;1;PL
potwierdzać,będzie potwierdzała,0.4266146262901853,V;FUT;3;SG;FEM
potwierdzać,będzie potwierdzało,0.4445059016953361,V;FUT;3;SG;NEUT
potwierdzać,będzie potwierdzał,0.4316407320549631,V;FUT;3;SG;MASC
potwierdzać,będziesz potwierdzała,0.4220243919226305,V;FUT;2;SG;FEM
potwierdzać,będziesz potwierdzał,0.42267694527866695,V;FUT;2;SG;MASC
potwierdzać,potwierdzacie,0.464918138290065,V;PRS;2;PL
potwierdzać,potwierdzają,0.6315265949993137,V;PRS;3;PL
potwierdzać,potwierdzałam,0.4952830833072559,V;PST;1;SG;FEM
potwierdzać,potwierdzałaś,0.491419769416348,V;PST;2;SG;FEM
potwierdzać,potwierdzała,0.5582270672859134,V;PST;3;SG;FEM
potwierdzać,potwierdzałem,0.47455752033318177,V;PST;1;SG;MASC
potwierdzać,potwierdzałeś,0.44670973224031085,V;PST;2;SG;MASC
potwierdzać,potwierdzaliście,0.46957396292754083,V;PST;2;PL;MASC;HUM
potwierdzać,potwierdzaliśmy,0.4846981006273665,V;PST;1;PL;MASC;HUM
potwierdzać,potwierdzali,0.5202404545770284,V;PST;3;PL;MASC;HUM
potwierdzać,potwierdzało,0.5673795423906974,V;PST;3;SG;NEUT
potwierdzać,potwierdzał,0.5831201187853601,V;PST;3;SG;MASC
potwierdzać,potwierdzałyście,0.45873175152811885,V;PST;2;PL
